gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,seed_reach,pass_through,depth,is_seed,boundary_censored,isolated
100000004418967100,peripheral,0.00000000,42,0.29928300,"Плательщиков 1; получателей 0; вход 100,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,100000.00000000,0.00000000,1,0,0.00045347,0.00000000,1,0.00000000,4,False,True,False
100000004420041100,peripheral,0.00000000,7,0.54178900,"Плательщиков 1; получателей 7; вход 69,638 KZT; выход/вход 936%; seed-предков 1.",1,7,69638.00000000,651830.00000000,1,11,0.00029974,0.00014283,1,9.36026307,3,False,False,False
100000004424023100,peripheral,0.00000000,1,0.58613800,"Плательщиков 1; получателей 1; вход 50,000 KZT; выход/вход 200%; seed-предков 5.",1,1,50000.00000000,100000.00000000,1,1,0.00097171,0.00001739,5,2.00000000,2,False,False,False
100000004433250100,peripheral,0.00000000,0,0.29773200,"Плательщиков 1; получателей 0; вход 8,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,8000.00000000,0.00000000,1,0,0.00030657,0.00000000,2,0.00000000,4,False,True,False
100000004435304100,terminal,0.66628100,22,0.18443300,"Плательщиков 1; получателей 0; вход 26,200 KZT; выход/вход 0%; seed-предков 1.",1,0,26200.00000000,0.00000000,1,0,0.00029447,0.00000000,1,0.00000000,2,False,False,False
100000004441291100,terminal,0.66628100,2,0.45623300,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 4.",1,0,20000.00000000,0.00000000,1,0,0.00054884,0.00000000,4,0.00000000,2,False,False,False
100000004445291100,terminal,0.78860700,13,0.24634500,"Плательщиков 1; получателей 0; вход 19,500 KZT; выход/вход 0%; seed-предков 1.",1,0,19500.00000000,0.00000000,2,0,0.00031924,0.00000000,1,0.00000000,3,False,False,False
100000004449824100,peripheral,0.00000000,18,0.15667400,"Плательщиков 1; получателей 0; вход 9,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,9000.00000000,0.00000000,1,0,0.00029039,0.00000000,1,0.00000000,4,False,True,False
100000004450649100,peripheral,0.00000000,10,0.52401800,"Плательщиков 2; получателей 2; вход 192,528 KZT; выход/вход 24%; seed-предков 3.",2,2,192528.00000000,46527.00000000,2,2,0.00029896,0.00001739,3,0.24166355,3,False,False,False
100000004451012100,peripheral,0.00000000,43,0.47580200,"Плательщиков 1; получателей 3; вход 91,245 KZT; выход/вход 72%; seed-предков 1.",1,3,91245.00000000,65740.00000000,1,3,0.00030117,0.00005218,1,0.72047783,3,False,False,False
100000004456564100,terminal,0.78860700,40,0.39608900,"Плательщиков 1; получателей 0; вход 10,000 KZT; выход/вход 0%; seed-предков 3.",1,0,10000.00000000,0.00000000,2,0,0.00039239,0.00000000,3,0.00000000,2,False,False,False
100000004463277100,terminal,0.66628100,27,0.34033300,"Плательщиков 1; получателей 0; вход 35,000 KZT; выход/вход 0%; seed-предков 1.",1,0,35000.00000000,0.00000000,1,0,0.00069192,0.00000000,1,0.00000000,2,False,False,False
100000004467157100,peripheral,0.00000000,59,0.31827500,"Плательщиков 1; получателей 1; вход 20,000 KZT; выход/вход 35%; seed-предков 1.",1,1,20000.00000000,7000.00000000,3,1,0.00038656,0.00000000,1,0.35000000,2,False,False,False
100000004472936100,peripheral,0.00000000,12,0.38858000,"Плательщиков 1; получателей 0; вход 5,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,5000.00000000,0.00000000,1,0,0.00053190,0.00000000,2,0.00000000,4,False,True,False
100000004475818100,peripheral,0.00000000,10,0.52461200,"Плательщиков 1; получателей 3; вход 13,000 KZT; выход/вход 415%; seed-предков 1.",1,3,13000.00000000,53989.00000000,1,3,0.00030981,0.00008834,1,4.15300000,3,False,False,False
100000004479404100,peripheral,0.00000000,49,0.70877700,"Плательщиков 2; получателей 1; вход 1,492,000 KZT; выход/вход 20%; seed-предков 2.",2,1,1492000.00000000,300000.00000000,8,2,0.00086671,0.00008696,2,0.20107239,2,False,False,False
100000004480280100,peripheral,0.00000000,2,0.56268300,"Плательщиков 1; получателей 2; вход 146,694 KZT; выход/вход 202%; seed-предков 4.",1,2,146694.00000000,295850.00000000,1,7,0.00031494,0.00002087,4,2.01678324,1,False,False,False
100000004486525100,peripheral,0.00000000,0,0.62795100,"Плательщиков 8; получателей 2; вход 360,924 KZT; выход/вход 75%; seed-предков 3.",8,2,360924.00000000,271045.00000000,21,3,0.00080580,0.00000000,3,0.75097527,2,False,False,False
100000004488265100,terminal,0.66628100,8,0.17860100,"Плательщиков 1; получателей 0; вход 38,740 KZT; выход/вход 0%; seed-предков 1.",1,0,38740.00000000,0.00000000,1,0,0.00029345,0.00000000,1,0.00000000,3,False,False,False
100000004491749100,terminal,0.66628100,1,0.26911300,"Плательщиков 1; получателей 0; вход 50,000 KZT; выход/вход 0%; seed-предков 1.",1,0,50000.00000000,0.00000000,1,0,0.00035079,0.00000000,1,0.00000000,3,False,False,False
100000004491881100,terminal,0.66628100,22,0.14501000,"Плательщиков 1; получателей 0; вход 17,144 KZT; выход/вход 0%; seed-предков 1.",1,0,17144.00000000,0.00000000,1,0,0.00028917,0.00000000,1,0.00000000,1,False,False,False
100000004493586100,terminal,0.66628100,0,0.13889700,"Плательщиков 1; получателей 0; вход 7,500 KZT; выход/вход 0%; seed-предков 1.",1,0,7500.00000000,0.00000000,1,0,0.00028864,0.00000000,1,0.00000000,3,False,False,False
100000004494983100,terminal,0.66628100,22,0.17501200,"Плательщиков 1; получателей 0; вход 35,000 KZT; выход/вход 0%; seed-предков 1.",1,0,35000.00000000,0.00000000,1,0,0.00029292,0.00000000,1,0.00000000,1,False,False,False
100000004497606100,terminal,0.66628100,22,0.14164500,"Плательщиков 1; получателей 0; вход 15,534 KZT; выход/вход 0%; seed-предков 1.",1,0,15534.00000000,0.00000000,1,0,0.00028883,0.00000000,1,0.00000000,1,False,False,False
100000004500444100,peripheral,0.00000000,40,0.46323300,"Плательщиков 2; получателей 1; вход 180,000 KZT; выход/вход 41%; seed-предков 1.",2,1,180000.00000000,74000.00000000,7,5,0.00046439,0.00001739,1,0.41111111,3,False,False,False
100000004500781100,peripheral,0.00000000,40,0.33966000,"Плательщиков 1; получателей 0; вход 74,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,74000.00000000,0.00000000,5,0,0.00068075,0.00000000,1,0.00000000,4,False,True,False
100000004502048100,peripheral,0.00000000,43,0.26328000,"Плательщиков 1; получателей 0; вход 13,888 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,13888.00000000,0.00000000,1,0,0.00033971,0.00000000,1,0.00000000,4,False,True,False
100000004508696100,peripheral,0.00000000,19,0.53803200,"Плательщиков 1; получателей 3; вход 7,000 KZT; выход/вход 1586%; seed-предков 1.",1,3,7000.00000000,111000.00000000,1,4,0.00042253,0.00003506,1,15.85714286,3,False,False,False
100000004509286100,terminal,0.66628100,2,0.31115600,"Плательщиков 1; получателей 0; вход 40,000 KZT; выход/вход 0%; seed-предков 4.",1,0,40000.00000000,0.00000000,1,0,0.00029358,0.00000000,4,0.00000000,1,False,False,False
100000004526651100,peripheral,0.00000000,4,0.22696000,"Плательщиков 1; получателей 0; вход 33,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,33000.00000000,0.00000000,1,0,0.00028991,0.00000000,2,0.00000000,4,False,True,False
100000004527381100,peripheral,0.00000000,3,0.31513500,"Плательщиков 1; получателей 1; вход 119,333 KZT; выход/вход 229%; seed-предков 1.",1,1,119333.17000000,273866.11000000,1,1,0.00037550,0.00000000,1,2.29497054,2,False,False,False
100000004539443100,terminal,0.85527300,2,0.49222200,"Плательщиков 2; получателей 0; вход 61,990 KZT; выход/вход 0%; seed-предков 2.",2,0,61990.00000000,0.00000000,2,0,0.00095618,0.00000000,2,0.00000000,3,False,False,False
100000004544958100,peripheral,0.00000000,11,0.63030600,"Плательщиков 1; получателей 2; вход 168,000 KZT; выход/вход 14%; seed-предков 4.",1,2,168000.00000000,23200.00000000,3,2,0.00121461,0.00001739,4,0.13809524,2,False,False,False
100000004549591100,peripheral,0.00000000,19,0.29816200,"Плательщиков 1; получателей 0; вход 49,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,49000.00000000,0.00000000,1,0,0.00044432,0.00000000,1,0.00000000,4,False,True,False
100000004552204100,peripheral,0.00000000,41,0.49141400,"Плательщиков 1; получателей 2; вход 22,500 KZT; выход/вход 44%; seed-предков 1.",1,2,22500.00000000,10000.00000000,2,2,0.00086470,0.00001739,1,0.44444444,3,False,False,False
100000004553349100,terminal,0.66628100,10,0.20686500,"Плательщиков 1; получателей 0; вход 7,755 KZT; выход/вход 0%; seed-предков 1.",1,0,7755.00000000,0.00000000,1,0,0.00030003,0.00000000,1,0.00000000,3,False,False,False
100000004559194100,terminal,0.84742400,16,0.31545300,"Плательщиков 1; получателей 0; вход 282,145 KZT; выход/вход 0%; seed-предков 2.",1,0,282145.00000000,0.00000000,6,0,0.00031590,0.00000000,2,0.00000000,1,False,False,False
100000004564736100,terminal,0.78860700,29,0.35493200,"Плательщиков 1; получателей 0; вход 15,000 KZT; выход/вход 0%; seed-предков 2.",1,0,15000.00000000,0.00000000,2,0,0.00037676,0.00000000,2,0.00000000,3,False,False,False
100000004569484100,peripheral,0.00000000,18,0.74964400,"Плательщиков 2; получателей 4; вход 98,312 KZT; выход/вход 159%; seed-предков 2.",2,4,98312.00000000,156000.00000000,3,4,0.00031938,0.00348491,2,1.58678493,3,False,False,False
100000004569637100,peripheral,0.00000000,8,0.32608900,"Плательщиков 1; получателей 0; вход 5,500 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,5500.00000000,0.00000000,1,0,0.00055316,0.00000000,1,0.00000000,4,False,True,False
100000004571634100,peripheral,0.00000000,11,0.27976800,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,20000.00000000,0.00000000,1,0,0.00037418,0.00000000,1,0.00000000,4,False,True,False
100000004573782100,terminal,0.66628100,1,0.23008200,"Плательщиков 1; получателей 0; вход 15,000 KZT; выход/вход 0%; seed-предков 1.",1,0,15000.00000000,0.00000000,1,0,0.00030990,0.00000000,1,0.00000000,2,False,False,False
100000004580202100,peripheral,0.00000000,29,0.59889500,"Плательщиков 1; получателей 3; вход 9,000 KZT; выход/вход 500%; seed-предков 2.",1,3,9000.00000000,45000.00000000,1,4,0.00032162,0.00006261,2,5.00000000,2,False,False,False
100000004580254100,terminal,0.85527300,28,0.30288100,"Плательщиков 2; получателей 0; вход 27,940 KZT; выход/вход 0%; seed-предков 1.",2,0,27940.00000000,0.00000000,2,0,0.00031228,0.00000000,1,0.00000000,3,False,False,False
100000004584730100,peripheral,0.00000000,49,0.21886600,"Плательщиков 1; получателей 0; вход 47,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,47000.00000000,0.00000000,1,0,0.00030384,0.00000000,1,0.00000000,4,False,True,False
100000004586598100,peripheral,0.00000000,25,0.32014500,"Плательщиков 1; получателей 0; вход 761,255 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,761255.00000000,0.00000000,4,0,0.00053927,0.00000000,1,0.00000000,4,False,True,False
100000004587414100,terminal,0.85527300,10,0.41847300,"Плательщиков 2; получателей 0; вход 533,603 KZT; выход/вход 0%; seed-предков 3.",2,0,533603.00000000,0.00000000,2,0,0.00031487,0.00000000,3,0.00000000,3,False,False,False
100000004588479100,terminal,0.78860700,16,0.29369400,"Плательщиков 1; получателей 0; вход 177,633 KZT; выход/вход 0%; seed-предков 2.",1,0,177633.00000000,0.00000000,2,0,0.00030467,0.00000000,2,0.00000000,1,False,False,False
100000004591973100,peripheral,0.00000000,7,0.45735500,"Плательщиков 1; получателей 1; вход 10,000 KZT; выход/вход 1000%; seed-предков 2.",1,1,10000.00000000,100000.00000000,1,1,0.00039913,0.00001739,2,10.00000000,3,False,False,False
100000004592467100,terminal,0.66628100,2,0.12050300,"Плательщиков 1; получателей 0; вход 7,000 KZT; выход/вход 0%; seed-предков 1.",1,0,7000.00000000,0.00000000,1,0,0.00028662,0.00000000,1,0.00000000,2,False,False,False
100000004596284100,peripheral,0.00000000,16,0.33237000,"Плательщиков 1; получателей 0; вход 30,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,30000.00000000,0.00000000,1,0,0.00059149,0.00000000,1,0.00000000,4,False,True,False
100000004601193100,peripheral,0.00000000,11,0.33382800,"Плательщиков 1; получателей 0; вход 84,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,84000.00000000,0.00000000,3,0,0.00060342,0.00000000,1,0.00000000,4,False,True,False
100000004603109100,consolidator,0.52210600,21,0.60100300,"Плательщиков 3; получателей 2; вход 2,730,000 KZT; выход/вход 15%; seed-предков 2.",3,2,2730000.00000000,400000.00000000,8,2,0.00317837,0.00000000,2,0.14652015,3,False,False,False
100000004610802100,peripheral,0.00000000,53,0.30208700,"Плательщиков 1; получателей 0; вход 241,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,241000.00000000,0.00000000,18,0,0.00047395,0.00000000,1,0.00000000,4,False,True,False
100000004611571100,terminal,0.66628100,0,0.19600400,"Плательщиков 1; получателей 0; вход 22,550 KZT; выход/вход 0%; seed-предков 2.",1,0,22550.00000000,0.00000000,1,0,0.00028684,0.00000000,2,0.00000000,3,False,False,False
100000004613582100,peripheral,0.00000000,1,0.36089500,"Плательщиков 1; получателей 1; вход 5,000 KZT; выход/вход 190%; seed-предков 1.",1,1,5000.00000000,9500.00000000,1,1,0.00055344,0.00000000,1,1.90000000,3,False,False,False
100000004616845100,peripheral,0.00000000,44,0.14136500,"Плательщиков 1; получателей 0; вход 20,200 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,20200.00000000,0.00000000,2,0,0.00028882,0.00000000,1,0.00000000,4,False,True,False
100000004622227100,peripheral,0.00000000,0,0.37859500,"Плательщиков 1; получателей 3; вход 24,931 KZT; выход/вход 76%; seed-предков 1.",1,3,24931.00000000,19000.00000000,1,3,0.00029025,0.00003403,1,0.76210341,1,False,False,False
100000004629688100,peripheral,0.00000000,3,0.42859700,"Плательщиков 1; получателей 1; вход 5,000 KZT; выход/вход 300%; seed-предков 3.",1,1,5000.00000000,15000.00000000,1,2,0.00038797,0.00000000,3,3.00000000,3,False,False,False
100000004634420100,terminal,0.66628100,22,0.15045000,"Плательщиков 1; получателей 0; вход 26,150 KZT; выход/вход 0%; seed-предков 1.",1,0,26150.00000000,0.00000000,1,0,0.00028965,0.00000000,1,0.00000000,3,False,False,False
100000004635886100,terminal,0.66628100,16,0.24658800,"Плательщиков 1; получателей 0; вход 23,000 KZT; выход/вход 0%; seed-предков 2.",1,0,23000.00000000,0.00000000,1,0,0.00029246,0.00000000,2,0.00000000,3,False,False,False
100000004644615100,peripheral,0.00000000,18,0.36396200,"Плательщиков 1; получателей 2; вход 50,810 KZT; выход/вход 747%; seed-предков 1.",1,2,50810.00000000,379665.00000000,1,14,0.00037437,0.00000000,1,7.47224956,3,False,False,False
100000004652395100,peripheral,0.00000000,0,0.45035000,"Плательщиков 3; получателей 0; вход 101,528 KZT; выход/вход 0%; seed-предков 3. Граница depth=4: удержание неизвестно.",3,0,101528.00000000,0.00000000,5,0,0.00033571,0.00000000,3,0.00000000,4,False,True,False
100000004655046100,peripheral,0.00000000,18,0.32743500,"Плательщиков 1; получателей 0; вход 24,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,24000.00000000,0.00000000,1,0,0.00055751,0.00000000,1,0.00000000,4,False,True,False
100000004657034100,terminal,0.66628100,10,0.26503300,"Плательщиков 1; получателей 0; вход 141,250 KZT; выход/вход 0%; seed-предков 3.",1,0,141250.00000000,0.00000000,1,0,0.00029015,0.00000000,3,0.00000000,3,False,False,False
100000004659919100,peripheral,0.00000000,45,0.51079800,"Плательщиков 1; получателей 1; вход 110,000 KZT; выход/вход 35%; seed-предков 2.",1,1,110000.00000000,39000.00000000,2,1,0.00072495,0.00001739,2,0.35454545,3,False,False,False
100000004662806100,peripheral,0.00000000,7,0.57416000,"Плательщиков 2; получателей 2; вход 106,585 KZT; выход/вход 56%; seed-предков 2.",2,2,106585.00000000,59900.00000000,2,3,0.00030545,0.00003478,2,0.56199278,1,False,False,False
100000004664515100,terminal,0.66628100,0,0.17377800,"Плательщиков 1; получателей 0; вход 37,691 KZT; выход/вход 0%; seed-предков 1.",1,0,37691.00000000,0.00000000,1,0,0.00029264,0.00000000,1,0.00000000,1,False,False,False
100000004664905100,terminal,0.90219100,16,0.43378800,"Плательщиков 2; получателей 0; вход 329,020 KZT; выход/вход 0%; seed-предков 2.",2,0,329020.00000000,0.00000000,4,0,0.00041184,0.00000000,2,0.00000000,1,False,False,False
100000004666651100,terminal,0.66628100,72,0.43133300,"Плательщиков 1; получателей 0; вход 429,250 KZT; выход/вход 0%; seed-предков 4.",1,0,429250.00000000,0.00000000,1,0,0.00045754,0.00000000,4,0.00000000,2,False,False,False
100000004670388100,peripheral,0.00000000,6,0.49904900,"Плательщиков 1; получателей 2; вход 160,354 KZT; выход/вход 449%; seed-предков 1.",1,2,160354.00000000,720000.00000000,1,4,0.00051402,0.00002087,1,4.49006573,3,False,False,False
100000004671609100,terminal,0.66628100,24,0.20765000,"Плательщиков 1; получателей 0; вход 100,000 KZT; выход/вход 0%; seed-предков 1.",1,0,100000.00000000,0.00000000,1,0,0.00030024,0.00000000,1,0.00000000,3,False,False,False
100000004673335100,peripheral,0.00000000,33,0.30556400,"Плательщиков 1; получателей 0; вход 80,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,80000.00000000,0.00000000,1,0,0.00049409,0.00000000,1,0.00000000,4,False,True,False
100000004674178100,peripheral,0.00000000,13,0.21561300,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,20000.00000000,0.00000000,1,0,0.00030274,0.00000000,1,0.00000000,4,False,True,False
100000004674389100,peripheral,0.00000000,11,0.26989800,"Плательщиков 1; получателей 0; вход 15,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,15000.00000000,0.00000000,1,0,0.00035203,0.00000000,1,0.00000000,4,False,True,False
100000004674412100,peripheral,0.00000000,11,0.30477900,"Плательщиков 1; получателей 0; вход 46,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,46000.00000000,0.00000000,1,0,0.00048937,0.00000000,1,0.00000000,4,False,True,False
100000004674799100,terminal,0.84280000,0,0.45435500,"Плательщиков 1; получателей 0; вход 140,000 KZT; выход/вход 0%; seed-предков 3.",1,0,140000.00000000,0.00000000,5,0,0.00079067,0.00000000,3,0.00000000,2,False,False,False
100000004676985100,transit,0.40018600,0,0.29478200,"Плательщиков 1; получателей 1; вход 32,260 KZT; выход/вход 84%; seed-предков 2.",1,1,32260.00000000,27102.00000000,1,1,0.00028739,0.00001739,2,0.84011159,3,False,False,False
100000004677680100,peripheral,0.00000000,11,0.72281300,"Плательщиков 2; получателей 1; вход 63,000 KZT; выход/вход 267%; seed-предков 5.",2,1,63000.00000000,168000.00000000,2,3,0.00109283,0.00003478,5,2.66666667,1,False,False,False
100000004679953100,consolidator,0.57073600,8,0.74289500,"Плательщиков 3; получателей 3; вход 343,538 KZT; выход/вход 10%; seed-предков 2.",3,3,343538.00000000,34100.00000000,3,3,0.00033427,0.00030890,2,0.09926122,1,False,False,False
100000004687099100,terminal,0.66628100,1,0.25924300,"Плательщиков 1; получателей 0; вход 30,000 KZT; выход/вход 0%; seed-предков 1.",1,0,30000.00000000,0.00000000,1,0,0.00033422,0.00000000,1,0.00000000,2,False,False,False
100000004687282100,terminal,0.66628100,16,0.25800900,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 1.",1,0,20000.00000000,0.00000000,1,0,0.00033227,0.00000000,1,0.00000000,2,False,False,False
100000004689658100,peripheral,0.00000000,8,0.37832100,"Плательщиков 1; получателей 1; вход 456,100 KZT; выход/вход 2%; seed-предков 1.",1,1,456100.00000000,7092.00000000,1,1,0.00038632,0.00001739,1,0.01554922,3,False,False,False
100000004691350100,peripheral,0.00000000,6,0.34840800,"Плательщиков 1; получателей 0; вход 13,300 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,13300.00000000,0.00000000,1,0,0.00088706,0.00000000,1,0.00000000,4,False,True,False
100000004692798100,peripheral,0.00000000,7,0.46195800,"Плательщиков 2; получателей 1; вход 240,305 KZT; выход/вход 6%; seed-предков 1.",2,1,240305.00000000,15000.00000000,4,2,0.00191065,0.00000000,1,0.06242067,1,False,False,False
100000004697956100,transit,0.66666700,1,0.33543600,"Плательщиков 1; получателей 1; вход 10,000 KZT; выход/вход 100%; seed-предков 1.",1,1,10000.00000000,10000.00000000,1,1,0.00046812,0.00000000,1,1.00000000,3,False,False,False
100000004698193100,peripheral,0.00000000,1,0.54063700,"Плательщиков 2; получателей 3; вход 222,700 KZT; выход/вход 17%; seed-предков 1.",2,3,222700.00000000,38000.00000000,15,5,0.00082541,0.00001044,1,0.17063314,2,False,False,False
100000004707703100,transit,0.92007900,16,0.79063900,"Плательщиков 2; получателей 5; вход 239,300 KZT; выход/вход 97%; seed-предков 2.",2,5,239300.00000000,231650.00000000,3,6,0.00063556,0.00008800,2,0.96803176,1,False,False,False
100000004713684100,terminal,0.66628100,0,0.20273400,"Плательщиков 1; получателей 0; вход 37,500 KZT; выход/вход 0%; seed-предков 2.",1,0,37500.00000000,0.00000000,1,0,0.00028768,0.00000000,2,0.00000000,3,False,False,False
100000004714705100,peripheral,0.00000000,47,0.03592800,Плательщиков 0; получателей 1; вход 0 KZT; выход/вход н/д; seed-предков 0. Seed: вход неполный.,0,1,0.00000000,36550.00000000,0,1,0.00028557,0.00000000,0,,0,True,False,False
100000004715209100,peripheral,0.00000000,48,0.42416000,"Плательщиков 1; получателей 5; вход 5,000 KZT; выход/вход 7009%; seed-предков 1.",1,5,5000.00000000,350450.00000000,1,17,0.00028754,0.00006957,1,70.09000000,3,False,False,False
100000004717647100,peripheral,0.00000000,49,0.64757800,"Плательщиков 1; получателей 5; вход 300,000 KZT; выход/вход 747%; seed-предков 1.",1,5,300000.00000000,2240000.00000000,2,10,0.00102336,0.00006957,1,7.46666667,3,False,False,False
100000004722630100,peripheral,0.00000000,6,0.30545200,"Плательщиков 1; получателей 0; вход 340,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,340000.00000000,0.00000000,2,0,0.00049219,0.00000000,1,0.00000000,4,False,True,False
100000004722765100,peripheral,0.00000000,54,0.59592400,"Плательщиков 1; получателей 3; вход 230,000 KZT; выход/вход 993%; seed-предков 1.",1,3,230000.00000000,2284500.00000000,1,9,0.00058159,0.00005218,1,9.93260870,3,False,False,False
100000004723755100,peripheral,0.00000000,2,0.03592800,Плательщиков 0; получателей 1; вход 0 KZT; выход/вход н/д; seed-предков 0. Seed: вход неполный.,0,1,0.00000000,95000.00000000,0,5,0.00028557,0.00000000,0,,0,True,False,False
100000004726132100,peripheral,0.00000000,0,0.33693500,"Плательщиков 1; получателей 1; вход 349,000 KZT; выход/вход 7%; seed-предков 1.",1,1,349000.00000000,24000.00000000,1,2,0.00031652,0.00001739,1,0.06876791,3,False,False,False
100000004732589100,terminal,0.66628100,18,0.28672100,"Плательщиков 1; получателей 0; вход 227,520 KZT; выход/вход 0%; seed-предков 1.",1,0,227520.00000000,0.00000000,1,0,0.00039397,0.00000000,1,0.00000000,2,False,False,False
100000004737477100,transit,0.54141300,0,0.40863100,"Плательщиков 2; получателей 1; вход 49,598 KZT; выход/вход 82%; seed-предков 2.",2,1,49598.00000000,40500.00000000,3,3,0.00029232,0.00001739,2,0.81656518,1,False,False,False
100000004737764100,terminal,0.66628100,2,0.33943600,"Плательщиков 1; получателей 0; вход 600,000 KZT; выход/вход 0%; seed-предков 1.",1,0,600000.00000000,0.00000000,1,0,0.00067662,0.00000000,1,0.00000000,3,False,False,False
100000004739664100,transit,0.38888900,22,0.16641400,"Плательщиков 1; получателей 1; вход 12,000 KZT; выход/вход 83%; seed-предков 1.",1,1,12000.00000000,10000.00000000,1,1,0.00028809,0.00000000,1,0.83333333,1,False,False,False
100000004741837100,terminal,0.66628100,16,0.20923900,"Плательщиков 1; получателей 0; вход 25,596 KZT; выход/вход 0%; seed-предков 2.",1,0,25596.00000000,0.00000000,1,0,0.00028832,0.00000000,2,0.00000000,1,False,False,False
100000004744306100,peripheral,0.00000000,47,0.63816400,"Плательщиков 1; получателей 2; вход 69,000 KZT; выход/вход 133%; seed-предков 3.",1,2,69000.00000000,92000.00000000,1,3,0.00046078,0.00004174,3,1.33333333,1,False,False,False
100000004746397100,peripheral,0.00000000,10,0.53022000,"Плательщиков 1; получателей 1; вход 219,520 KZT; выход/вход 3%; seed-предков 3.",1,1,219520.00000000,7500.00000000,1,1,0.00029268,0.00020382,3,0.03416545,3,False,False,False
100000004747154100,peripheral,0.00000000,48,0.25812100,"Плательщиков 1; получателей 0; вход 67,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,67000.00000000,0.00000000,1,0,0.00033235,0.00000000,1,0.00000000,4,False,True,False
100000004750321100,terminal,0.85527300,18,0.41309000,"Плательщиков 2; получателей 0; вход 50,185 KZT; выход/вход 0%; seed-предков 3.",2,0,50185.00000000,0.00000000,2,0,0.00031254,0.00000000,3,0.00000000,3,False,False,False
100000004750897100,terminal,0.66628100,3,0.41510000,"Плательщиков 1; получателей 0; вход 10,000 KZT; выход/вход 0%; seed-предков 3.",1,0,10000.00000000,0.00000000,1,0,0.00049038,0.00000000,3,0.00000000,3,False,False,False
100000004756901100,terminal,0.66628100,16,0.36392700,"Плательщиков 1; получателей 0; вход 153,248 KZT; выход/вход 0%; seed-предков 4.",1,0,153248.00000000,0.00000000,1,0,0.00031095,0.00000000,4,0.00000000,2,False,False,False
100000004759121100,peripheral,0.00000000,0,0.81034000,"Плательщиков 6; получателей 2; вход 710,000 KZT; выход/вход 44%; seed-предков 3.",6,2,710000.00000000,312000.00000000,10,6,0.00141518,0.00006957,3,0.43943662,1,False,False,False
100000004765639100,peripheral,0.00000000,0,0.35891500,"Плательщиков 1; получателей 2; вход 5,000 KZT; выход/вход 220%; seed-предков 1.",1,2,5000.00000000,11000.00000000,1,2,0.00036186,0.00000000,1,2.20000000,2,False,False,False
100000004770073100,transit,0.66527200,0,0.22421600,"Плательщиков 1; получателей 1; вход 5,462 KZT; выход/вход 100%; seed-предков 1.",1,1,5462.40000000,5466.97000000,1,1,0.00028781,0.00001739,1,1.00083663,3,False,False,False
100000004777215100,peripheral,0.00000000,32,0.37433600,"Плательщиков 1; получателей 0; вход 60,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,60000.00000000,0.00000000,1,0,0.00046515,0.00000000,2,0.00000000,4,False,True,False
100000004779204100,peripheral,0.00000000,0,0.29410900,"Плательщиков 1; получателей 1; вход 30,450 KZT; выход/вход 66%; seed-предков 2.",1,1,30450.00000000,20000.00000000,1,2,0.00028728,0.00001739,2,0.65681445,3,False,False,False
